feature,mean_importance
V11,-1.2471183076290249e-05
V18,1.971124081699225e-05
V1,2.356556668143602e-05
V3,3.719645591251791e-05
V16,9.337895949981905e-05
V17,9.991922691843894e-05
V4,0.000179076068741979
V7,0.00020361553535557623
V12,0.00025915867544150703
Amount,0.00033028517976311405
V10,0.0004011934792299852
V14,0.0008009180368047342
