feature,mean_importance
V3,8.574246313824453e-05
V18,0.00011838544907747878
V1,0.0001196739804405031
V11,0.0001216442604192701
V16,0.00014674012628427936
V7,0.00015295847626832252
Amount,0.00029972091503175014
V12,0.0004980563388601476
V17,0.0005076148727917799
V10,0.0006262457977505814
V4,0.000747013753347389
V14,0.0012389159609688294
