feature,mean_importance
V3,-1.1536793783883167e-05
Amount,0.0
V16,0.0
V1,0.0
V18,2.8453976354992847e-06
V11,7.675424931577122e-06
V7,1.0509599149486054e-05
V4,3.1755796085819814e-05
V10,0.00011498828575656822
V12,0.0005175271065258876
V17,0.0006879848916429888
V14,0.0011503554118905228
