feature,mean_importance
Amount,0.0
V16,0.0
V3,0.0
V18,0.0
V1,0.0
V7,9.306613355599368e-05
V11,0.00013339763065736525
V4,0.0003907163384795978
V10,0.0008588038561891101
V12,0.0012619769311216329
V17,0.002317911835175318
V14,0.003466537232711521
