feature,mean_importance
V11,-2.331536065610252e-05
Amount,0.0
V16,0.0
V3,0.0
V4,0.0
V18,0.0
V7,3.930030104641255e-06
V1,4.942670549666628e-05
V10,0.0004200332960109162
V12,0.0006263568847346072
V17,0.0016526329574070141
V14,0.0033912009516810088
