feature,mean_importance
V11,-2.9968022944378956e-05
Amount,0.0
V16,0.0
V3,0.0
V1,0.0
V18,1.4603578728605154e-05
V4,0.00018880991104648688
V7,0.0002540846860825881
V10,0.0003242534905805489
V12,0.0008914180131058179
V17,0.0010530486428793656
V14,0.001752677014535449
