feature,mean_importance
Amount,0.0
V16,0.0
V18,0.0
V1,0.0
V10,3.16342057465847e-05
V11,8.896365686391228e-05
V7,0.00016299607876214573
V3,0.00021676953552096038
V4,0.0005318336784939257
V17,0.0009201446795683986
V12,0.0009997768228811159
V14,0.0026207912948578464
