feature,mean_importance
Amount,0.0
V16,0.0
V3,0.0
V7,0.0
V11,0.0
V4,0.0
V1,0.0
V18,9.324497353392375e-05
V10,0.0007598144915851208
V12,0.0023388936177060012
V14,0.0023953540360459867
V17,0.00308340051838579
