feature,mean_importance
V18,-7.077756613408249e-05
Amount,0.0
V16,0.0
V3,0.0
V7,0.0
V11,0.0
V1,0.0
V4,0.0006208451169453392
V10,0.0007842678281651628
V14,0.0025920024917121627
V17,0.0029069202888514856
V12,0.0038981560295439496
