feature,mean_importance
Amount,0.0
V16,0.0
V3,0.0
V7,0.0
V11,0.0
V4,0.0
V1,0.0
V18,0.0001232144034722513
V10,0.0010075970877548987
V14,0.0028381155550991806
V12,0.0031183739880935096
V17,0.004054341023545866
