feature,mean_importance
V16,-2.253657083646889e-05
V18,7.735336322636172e-05
Amount,0.0001547070203955652
V3,0.00020687145798902514
V7,0.00022036540185170258
V1,0.0003011998608278719
V10,0.0005713793194610191
V11,0.0006420979632460411
V4,0.0021498943891242813
V12,0.0021647816819903984
V17,0.0024091642623797135
V14,0.0034364620429648738
