feature,mean_importance
V16,-0.0002865901713766519
V18,-0.00021108565192558826
V11,-0.00012754105049782581
V3,0.0002854749238955739
V10,0.00044361711391194324
V4,0.0004976718924949991
V7,0.0007496239809587828
Amount,0.0008155348804614276
V12,0.0009027753817349909
V17,0.0012699408020548817
V1,0.001492429278187646
V14,0.001630656123319673
