feature,mean_importance
V16,-0.00013666965524197614
Amount,-0.0001323722144567812
V18,-0.0001294781453587761
V1,0.0004910720781396594
V11,0.0005170660786031501
V10,0.000618837852981373
V7,0.0008649360317231862
V12,0.0015842602964086863
V17,0.0017882871745266882
V3,0.001793233213821461
V4,0.0018244532899541366
V14,0.00266146647756572
