feature,mean_importance
V16,0.0001447862593965393
V11,0.0002560620096363544
V18,0.00028184446608072
Amount,0.000339937884850844
V10,0.00036571428113861304
V1,0.000392390716013905
V7,0.0006441134620669964
V12,0.0009730508767384234
V4,0.0011212384748098584
V3,0.0017430769817922936
V14,0.0026127655292674185
V17,0.0028909668505437184
