feature,mean_importance
V18,-1.9770447547651227e-05
V1,0.0
Amount,6.81438930449918e-08
V16,1.8620031488281175e-05
V3,3.939035379901812e-05
V7,4.476605418805013e-05
V17,7.427804717995423e-05
V11,0.00011330137143257257
V4,0.00012186455553648834
V12,0.0002004564581067403
V14,0.0005819851645823771
V10,0.0007659679770902261
