feature,mean_importance
V1,1.543851803983698e-05
V18,1.559483100453951e-05
V16,3.774576953993886e-05
V11,4.6637259558868215e-05
V3,7.32320270342271e-05
V7,0.00010361097783678913
Amount,0.00019620618912444127
V4,0.0001987063780228754
V17,0.0002788056580230416
V12,0.00029951525357931193
V10,0.00044843549927315874
V14,0.0011171225698928268
