feature,mean_importance
V1,5.03818523702737e-06
V18,3.84979567721988e-05
Amount,3.979543174063571e-05
V16,5.35301619806805e-05
V11,5.479866725812688e-05
V3,6.093668648799455e-05
V12,9.101454744812609e-05
V7,0.00010915758909727514
V4,0.00013935674265527775
V17,0.00015056077771114507
V10,0.0006610304669311228
V14,0.0007608196592266359
