0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.103976,0.205128
4,0.709677,0.571429
5,0.742633,0.6
6,0.823529,0.75
7,0.837545,0.793103
8,0.846429,0.793103
9,0.854093,0.813559
10,0.856128,0.833333
11,0.862191,0.852459
12,0.86819,0.852459
13,0.872154,0.852459
14,0.876091,0.852459
15,0.876091,0.852459
16,0.88,0.852459
17,0.88,0.852459
18,0.88,0.852459
19,0.881944,0.852459
20,0.881944,0.852459
21,0.881944,0.852459
22,0.883882,0.852459
23,0.883882,0.852459
24,0.883882,0.852459
25,0.887737,0.852459
26,0.889655,0.852459
27,0.889655,0.852459
28,0.886207,0.852459
29,0.886207,0.852459
30,0.886207,0.852459
31,0.887737,0.852459
32,0.887737,0.852459
33,0.891566,0.852459
34,0.891566,0.852459
35,0.891566,0.852459
36,0.891566,0.852459
37,0.891566,0.852459
38,0.891566,0.852459
39,0.891566,0.852459
40,0.891566,0.852459
41,0.891566,0.852459
42,0.891566,0.852459
43,0.893471,0.852459
44,0.893471,0.852459
45,0.893471,0.852459
46,0.891566,0.852459
47,0.891566,0.852459
48,0.891566,0.852459
49,0.891566,0.852459
50,0.891566,0.852459
51,0.891566,0.852459
52,0.891566,0.852459
53,0.891566,0.852459
54,0.891566,0.852459
55,0.893103,0.852459
56,0.893103,0.852459
57,0.893103,0.852459
58,0.893103,0.833333
59,0.893103,0.852459
60,0.893103,0.852459
61,0.893103,0.833333
